CODGEO,LIBGEO,NBMENFISC16,NBPERSMENFISC16,MED16,PIMP16,TP6016,TP60AGE116,TP60AGE216,TP60AGE316,TP60AGE416,TP60AGE516,TP60AGE616,TP60TOL116,TP60TOL216,PACT16,PTSA16,PCHO16,PBEN16,PPEN16,PPAT16,PPSOC16,PPFAM16,PPMINI16,PPLOGT16,PIMPOT16,D116,D916,RD16
57499,Neufgrange,604,1401,24104.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
57500,Neufmoulins,,,,,,,,,,,,,,,,,,,,,,,,,,,
57501,Neufvillage,,,,,,,,,,,,,,,,,,,,,,,,,,,
57502,Neunkirchen-lès-Bouzonville,131,335,23980.625,,,,,,,,,,,,,,,,,,,,,,,,
57504,Niderhoff,130,296.5,21483,,,,,,,,,,,,,,,,,,,,,,,,
57505,Niderviller,491,1154.5,21761.4285714286,,,,,,,,,,,,,,,,,,,,,,,,
57506,Niederstinzel,110,252,19528.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
57507,Niedervisse,101,264.5,22781.4285714286,,,,,,,,,,,,,,,,,,,,,,,,
57508,Nilvange,2039,4311.5,19332.8571428571,31,16,,,,,,,10,30,41.7,37.2,3.4,1.1,31.4,30.8,4.9,1.3,2.2,1.3,-8.8,10561.6666666667,32686,3.09477670822156
57509,Nitting,197,465.5,22059.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
57510,Noisseville,418,1048.5,25278.5,,,,,,,,,,,,,,,,,,,,,,,,
57511,Norroy-le-Veneur,420,1010,26748,,,,,,,,,,,,,,,,,,,,,,,,
57512,Nouilly,253,699.5,26779.5238095238,,,,,,,,,,,,,,,,,,,,,,,,
57513,Nousseviller-lès-Bitche,60,139.5,22114,,,,,,,,,,,,,,,,,,,,,,,,
57514,Nousseviller-Saint-Nabor,479,1240,23660.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
57515,Novéant-sur-Moselle,701,1593,22449.0322580645,,,,,,,,,,,,,,,,,,,,,,,,
57516,Oberdorff,145,353.5,23661.5,,,,,,,,,,,,,,,,,,,,,,,,
57517,Obergailbach,114,298,21558.2142857143,,,,,,,,,,,,,,,,,,,,,,,,
57518,Oberstinzel,126,340,19119.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
57519,Obervisse,61,154.5,23294.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
57520,Obreck,,,,,,,,,,,,,,,,,,,,,,,,,,,
57521,Oeting,1098,2714.5,24494.6666666667,61,8,,,,,,,,,87.7,76,2.1,9.7,21.3,9.8,2.3,1,0.8,0.5,-21.1,13230.6666666667,49332,3.72861029930465
57524,Ommeray,54,132,19270.4761904762,,,,,,,,,,,,,,,,,,,,,,,,
57525,Oriocourt,,,,,,,,,,,,,,,,,,,,,,,,,,,
57526,Ormersviller,143,394.5,22580,,,,,,,,,,,,,,,,,,,,,,,,
57527,Orny,129,348,23266.4,,,,,,,,,,,,,,,,,,,,,,,,
57528,Oron,,,,,,,,,,,,,,,,,,,,,,,,,,,
57529,Ottange,1056,2354,23942,17,15,,,,,,,,,15,12,2,0.9,15,71.9,2.4,0.7,1.1,0.5,-4.3,10491.5,42120.8,4.01475480150598
57530,Ottonville,176,449,21229.5,,,,,,,,,,,,,,,,,,,,,,,,
57531,Oudrenne,287,717,23379.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
57532,Pagny-lès-Goin,96,242.5,20641,,,,,,,,,,,,,,,,,,,,,,,,
57533,Pange,354,920.5,26328.5714285714,,,,,,,,,,,,,,,,,,,,,,,,
57534,Peltre,709,1743.5,26212.7777777778,,,,,,,,,,,,,,,,,,,,,,,,
57535,Petit-Réderching,617,1486,21057.15,,,,,,,,,,,,,,,,,,,,,,,,
57536,Petit-Tenquin,88,223,18711.1428571429,,,,,,,,,,,,,,,,,,,,,,,,
57537,Petite-Rosselle,2566,6032,18555.1904761905,40,19,,29,24,,,,9,38,66.2,60.4,4,1.8,33.5,6.4,7,2.2,2.9,1.9,-13.1,10076.9230769231,31018,3.07812213740458
57538,Pettoncourt,105,287.5,20331,,,,,,,,,,,,,,,,,,,,,,,,
57539,Pévange,,,,,,,,,,,,,,,,,,,,,,,,,,,
57540,Phalsbourg,1895,4569.5,20307,48,12,,,,,,,,22,76.1,68.4,2.9,4.9,25.7,9,5.4,2.4,1.7,1.3,-16.2,11760.4761904762,35267,2.99877313033972
57541,Philippsbourg,254,627.5,19765.7142857143,,,,,,,,,,,,,,,,,,,,,,,,
57542,Piblange,346,1024.5,19608.0952380952,,,,,,,,,,,,,,,,,,,,,,,,
57543,Pierrevillers,578,1453,23564,,,,,,,,,,,,,,,,,,,,,,,,
57544,Plaine-de-Walsch,253,632.5,22204.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
57545,Plappeville,858,2062,29932.6666666667,72,,,,,,,,,,66.8,56.6,1.1,9.1,31.8,22.7,1.5,0.8,0.3,0.3,-22.8,15642,58374.6666666667,3.73191833951328
57546,Plesnois,309,846,27550.5555555556,,,,,,,,,,,,,,,,,,,,,,,,
57547,Pommérieux,268,713.5,26340.5555555556,,,,,,,,,,,,,,,,,,,,,,,,
57548,Pontoy,177,467.5,23943.5,,,,,,,,,,,,,,,,,,,,,,,,
57549,Pontpierre,298,729,20713.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
57550,Porcelette,1052,2557,22732,59,,,,,,,,,,70.8,63.5,3.1,4.2,32.6,8.7,2.6,1.6,0.6,0.4,-14.7,14428.5714285714,36563.2142857143,2.53408415841584
57551,Postroff,84,219,21567.7777777778,,,,,,,,,,,,,,,,,,,,,,,,
57552,Pouilly,276,627.5,24887.7777777778,,,,,,,,,,,,,,,,,,,,,,,,
57553,Pournoy-la-Chétive,243,634.5,24971.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
57554,Pournoy-la-Grasse,210,558.5,27582.7777777778,,,,,,,,,,,,,,,,,,,,,,,,
57555,Prévocourt,41,105.5,21485.2380952381,,,,,,,,,,,,,,,,,,,,,,,,
57556,Puttelange-aux-Lacs,1277,2901,19355,40,20,,,,,,,13,36,65.7,55.9,3.7,6.2,33.4,10,5.7,1.8,2.3,1.6,-14.8,10126.1538461538,32793.2,3.23846551200243
57557,Puttelange-lès-Thionville,321,824,28047.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
57558,Puttigny,,,,,,,,,,,,,,,,,,,,,,,,,,,
57559,Puzieux,73,173,23178,,,,,,,,,,,,,,,,,,,,,,,,
57560,Racrange,243,631,18938.4,,,,,,,,,,,,,,,,,,,,,,,,
57561,Rahling,304,731.5,20969.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
57562,Ranguevaux,318,751,20918.75,,,,,,,,,,,,,,,,,,,,,,,,
57563,Raville,96,269.5,22820.4761904762,,,,,,,,,,,,,,,,,,,,,,,,
57564,Réchicourt-le-Château,245,557,17854.6153846154,,,,,,,,,,,,,,,,,,,,,,,,
57565,Rédange,324,730.5,28003.6111111111,,,,,,,,,,,,,,,,,,,,,,,,
57566,Réding,1000,2470.5,21784.8,53,9,,,,,,,,,69.8,63.7,2.5,3.7,33.6,6.7,4.2,2,1.4,0.8,-14.3,12961.4285714286,33528,2.58675190124545
57567,Rémelfang,65,159,21609.0909090909,,,,,,,,,,,,,,,,,,,,,,,,
57568,Rémelfing,602,1352,22845,,,,,,,,,,,,,,,,,,,,,,,,
57569,Rémeling,121,289,21644.8780487805,,,,,,,,,,,,,,,,,,,,,,,,
57570,Rémering,184,430.5,23199.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
57571,Rémering-lès-Puttelange,427,1046.5,21869,,,,,,,,,,,,,,,,,,,,,,,,
57572,Rémilly,846,1991.5,22612.1739130435,,,,,,,,,,,,,,,,,,,,,,,,
57573,Réning,53,133.5,20651.9047619048,,,,,,,,,,,,,,,,,,,,,,,,
57574,Basse-Rentgen,170,442.5,31835.652173913,,,,,,,,,,,,,,,,,,,,,,,,
57575,Retonfey,554,1406.5,24867.2,,,,,,,,,,,,,,,,,,,,,,,,
57576,Rettel,293,671,24505.1666666667,,,,,,,,,,,,,,,,,,,,,,,,
57577,Reyersviller,161,379,21325.8333333333,,,,,,,,,,,,,,,,,,,,,,,,
57578,Rezonville-Vionville,189,466.5,22410,,,,,,,,,,,,,,,,,,,,,,,,
57579,Rhodes,61,127,21468,,,,,,,,,,,,,,,,,,,,,,,,
57580,Riche,77,180,18000.8,,,,,,,,,,,,,,,,,,,,,,,,
57581,Richeling,133,354,19427,,,,,,,,,,,,,,,,,,,,,,,,
57582,Richemont,834,1925,23186.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
57583,Richeval,52,127,20750.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
57584,Rimling,257,654,21901.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
57586,Rochonvillers,62,153.5,23900.8333333333,,,,,,,,,,,,,,,,,,,,,,,,
57587,Rodalbe,102,251.5,20204.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
57588,Rodemack,429,1182,32186,,,,,,,,,,,,,,,,,,,,,,,,
57589,Rohrbach-lès-Bitche,895,2162,22262.3333333333,53,,,,,,,,,,82.1,73.6,3,5.5,25.6,9,3.7,1.7,1.2,0.8,-20.4,12815,37538.8,2.92928599297698
57590,Rolbing,112,234,20025.7708333333,,,,,,,,,,,,,,,,,,,,,,,,
57591,Rombas,4141,9289,18357.25,36,20,,27,28,18,12,,10,33,57.7,51.5,4,2.2,30.2,16.8,7,2.2,2.7,2.1,-11.7,9997.77777777778,31116.6666666667,3.11235830184486
57592,Romelfing,150,354.5,20832,,,,,,,,,,,,,,,,,,,,,,,,
57593,Roncourt,383,1018.5,21866,,,,,,,,,,,,,,,,,,,,,,,,
57594,Roppeviller,,,,,,,,,,,,,,,,,,,,,,,,,,,
57595,Rorbach-lès-Dieuze,,,,,,,,,,,,,,,,,,,,,,,,,,,
57596,Rosbruck,321,762,20323.0238095238,,,,,,,,,,,,,,,,,,,,,,,,
57597,Rosselange,1048,2350.5,18460.6666666667,36,18,,,,,,,,36,60.2,53.6,4.2,2.4,29.9,14,6.5,2.1,2.7,1.7,-10.6,9840,30026.6666666667,3.05149051490515
57598,Rouhling,907,1996,20415.5,,,,,,,,,,,,,,,,,,,,,,,,
57599,Roupeldange,133,356.5,21707.6190476191,,,,,,,,,,,,,,,,,,,,,,,,
57600,Roussy-le-Village,475,1293.5,31590.3846153846,,,,,,,,,,,,,,,,,,,,,,,,
57601,Rozérieulles,571,1366,26324,,,,,,,,,,,,,,,,,,,,,,,,
57602,Rurange-lès-Thionville,884,2492,26898.6666666667,56,,,,,,,,,,58.6,53.8,2.1,2.7,15.9,34.8,1.9,1.2,0.4,0.3,-11.2,16325.6,43758.4615384615,2.6803585496681
57603,Russange,487,1077,27509.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
57604,Rustroff,249,552.5,25972.8571428571,,,,,,,,,,,,,,,,,,,,,,,,
57605,Sailly-Achâtel,98,280.5,22398,,,,,,,,,,,,,,,,,,,,,,,,
57606,Saint-Avold,7216,15498,18981.3333333333,46,20,29,30,28,17,12,,7,32,65,55.6,3.8,5.6,35.1,8.6,7.3,2.1,3,2.2,-16,9825.41666666667,34682.5,3.52987574742377
57607,Sainte-Barbe,278,751.5,25286.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
57609,Saint-Epvre,44,116.5,21017.8260869565,,,,,,,,,,,,,,,,,,,,,,,,
57610,Saint-François-Lacroix,101,289,23779.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
57611,Saint-Georges,85,197.5,20933.8095238095,,,,,,,,,,,,,,,,,,,,,,,,
57612,Saint-Hubert,93,232.5,22974.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
57613,Saint-Jean-de-Bassel,81,206.5,20635.5,,,,,,,,,,,,,,,,,,,,,,,,
57614,Saint-Jean-Kourtzerode,121,307,22204.8,,,,,,,,,,,,,,,,,,,,,,,,
57615,Saint-Jean-Rohrbach,380,966,18889.8,,,,,,,,,,,,,,,,,,,,,,,,
57616,Saint-Julien-lès-Metz,1496,3243,26518.75,66,7,,,,,,,,,67.3,57.6,1.7,8,28.6,22.3,2.3,0.9,0.8,0.6,-20.5,14136,52949.4444444445,3.74571621706596
57617,Saint-Jure,109,287.5,23153.2142857143,,,,,,,,,,,,,,,,,,,,,,,,
57618,Saint-Louis,279,673,20407.6,,,,,,,,,,,,,,,,,,,,,,,,
57619,Saint-Louis-lès-Bitche,217,484.5,21881.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
57620,Sainte-Marie-aux-Chênes,1684,4029.5,21703.5483870968,49,9,,,,,,,,20,69.3,63.4,3.2,2.7,26.9,12.6,4.4,2.2,1.3,1,-13.2,12875,33036.1111111111,2.56591154261057
57621,Saint-Médard,45,105,19450.8333333333,,,,,,,,,,,,,,,,,,,,,,,,
57622,Saint-Privat-la-Montagne,716,1798.5,22574.2857142857,,,,,,,,,,,,,,,,,,,,,,,,
57623,Saint-Quirin,296,655,19959.1111111111,,,,,,,,,,,,,,,,,,,,,,,,
57624,Sainte-Ruffine,266,593.5,29902.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
57625,Salonnes,64,157.5,20189,,,,,,,,,,,,,,,,,,,,,,,,
57626,Sanry-lès-Vigy,189,518,24226.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
57627,Sanry-sur-Nied,121,311.5,24541.25,,,,,,,,,,,,,,,,,,,,,,,,
57628,Sarralbe,1864,4412,19013.4782608696,44,16,,27,20,,,,8,33,68.8,62.2,3.6,3,29.5,8.3,7,2.5,2.7,1.8,-13.6,10684.0625,34095,3.19120184854778
57629,Sarraltroff,311,735,19746.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
57630,Sarrebourg,5486,11096,18025,42,22,27,29,31,20,14,,10,33,64.4,56,3.3,5.1,33.6,9.5,8.2,2.1,3.6,2.4,-15.7,9943.04347826087,33066.6666666667,3.32560817409302
57631,Sarreguemines,9759,20634,18314.6153846154,43,23,38,36,27,20,12,,8,35,67.8,58.8,3.7,5.4,29.3,10.1,8.6,2.2,3.8,2.6,-15.8,9486.5,36152.6666666667,3.81095943358105
57633,Sarreinsming,551,1284.5,22665.2,,,,,,,,,,,,,,,,,,,,,,,,
57634,Saulny,571,1475.5,28190,,,,,,,,,,,,,,,,,,,,,,,,
57635,Schalbach,141,341.5,20887,,,,,,,,,,,,,,,,,,,,,,,,
57636,Schmittviller,139,343.5,23840,,,,,,,,,,,,,,,,,,,,,,,,
57637,Schneckenbusch,121,305.5,22023.8095238095,,,,,,,,,,,,,,,,,,,,,,,,
57638,Schoeneck,1129,2552,22676,55,11,,,,,,,,,80,74.1,2.5,3.4,27.6,6.1,2.9,1.1,1.1,0.7,-16.6,12390.3846153846,38648,3.11919292255161
57639,Schorbach,226,523.5,20989.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
57640,Schwerdorff,188,471,22794.5,,,,,,,,,,,,,,,,,,,,,,,,
57641,Schweyen,133,312.5,24797.7777777778,,,,,,,,,,,,,,,,,,,,,,,,
57642,Scy-Chazelles,1189,2625.5,26001.3333333333,64,8,,,,,,,,,70.7,58.2,2.2,10.2,28.7,20.6,2.3,0.9,0.7,0.7,-22.3,12862,51620,4.01337272585912
57643,Secourt,72,195,23006.1904761905,,,,,,,,,,,,,,,,,,,,,,,,
57644,Seingbouse,751,1847.5,21410,,,,,,,,,,,,,,,,,,,,,,,,
57645,Semécourt,387,966.5,24207.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
57647,Serémange-Erzange,1744,4128,20160.4,37,12,,,19,,,,7,22,44.8,40.3,2.7,1.7,32,28.2,4.9,1.9,1.7,1.3,-9.9,11943.5,33008.5714285714,2.76372683288579
57648,Servigny-lès-Raville,177,494,21684,,,,,,,,,,,,,,,,,,,,,,,,
57649,Servigny-lès-Sainte-Barbe,186,474,26241.4285714286,,,,,,,,,,,,,,,,,,,,,,,,
57650,Sierck-les-Bains,686,1523.5,23501,,,,,,,,,,,,,,,,,,,,,,,,
57651,Siersthal,233,578,20594.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
57652,Sillegny,192,480,23755.3846153846,,,,,,,,,,,,,,,,,,,,,,,,
57653,Silly-en-Saulnois,,,,,,,,,,,,,,,,,,,,,,,,,,,
57654,Silly-sur-Nied,277,708,24455.7142857143,,,,,,,,,,,,,,,,,,,,,,,,
57655,Solgne,399,1071.5,23431.3043478261,,,,,,,,,,,,,,,,,,,,,,,,
57656,Sorbey,135,361,21826,,,,,,,,,,,,,,,,,,,,,,,,
57657,Sotzeling,,,,,,,,,,,,,,,,,,,,,,,,,,,
57658,Soucht,468,1068.5,21618.2608695652,,,,,,,,,,,,,,,,,,,,,,,,
57659,Spicheren,1361,3136.5,23666,56,9,,,,,,,,,82.8,74.5,2.7,5.6,26.2,9.1,2.4,0.7,1,0.6,-20.5,12811,49075.3333333333,3.83071839304764
57660,Stiring-Wendel,5332,11375.5,17429.5238095238,35,20,42,32,27,17,11,,8,28,60.6,54,4.3,2.3,36.6,6.4,8.6,2.1,4,2.5,-12.2,9966.25,29144.5,2.9243195785777
57661,Sturzelbronn,78,176,18161.0144927536,,,,,,,,,,,,,,,,,,,,,,,,
57662,Suisse,,,,,,,,,,,,,,,,,,,,,,,,,,,
57663,Talange,3205,7309,18639,38,17,,22,20,16,,,7,29,58.9,53.1,4,1.9,27,18.5,6.7,2.2,2.6,1.9,-11.1,10496.9230769231,31807.6190476191,3.03018501845997
57664,Tarquimpol,,,,,,,,,,,,,,,,,,,,,,,,,,,
57665,Tenteling,423,1097.5,23037.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
57666,Terville,3053,6530.5,21842.6666666667,39,14,,16,18,,,,,25,46,40,3,3,22.1,38.1,4.3,1.4,1.5,1.4,-10.5,11268.2352941176,40112,3.55974107329296
57667,Téterchen,304,752.5,21168.5714285714,,,,,,,,,,,,,,,,,,,,,,,,
57668,Teting-sur-Nied,515,1329,20386.4,,,,,,,,,,,,,,,,,,,,,,,,
57669,Théding,963,2448,19310,42,20,,,,,,,,30,66,57.2,5,3.8,32.9,7.2,6.7,2.4,2.6,1.8,-12.8,10128.8888888889,32668,3.22523036419482
57670,Thicourt,56,139,20419,,,,,,,,,,,,,,,,,,,,,,,,
57671,Thimonville,58,153,21430.5,,,,,,,,,,,,,,,,,,,,,,,,
57672,Thionville,18348,37957,22255.5,40,15,19,18,19,16,9,9,5,25,43.1,35,2.8,5.3,23.6,42.1,4.3,1.1,1.8,1.4,-13.1,10649.7435897436,47250,4.43672653729475
57673,Thonville,,,,,,,,,,,,,,,,,,,,,,,,,,,
57674,Tincry,71,189,21012.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
57675,Torcheville,59,113.5,21498,,,,,,,,,,,,,,,,,,,,,,,,
57676,Tragny,,,,,,,,,,,,,,,,,,,,,,,,,,,
57677,Trémery,434,1066.5,24602,,,,,,,,,,,,,,,,,,,,,,,,
57678,Tressange,798,1928,24738,,,,,,,,,,,,,,,,,,,,,,,,
57679,Tritteling-Redlach,210,549.5,21823.0769230769,,,,,,,,,,,,,,,,,,,,,,,,
57680,Troisfontaines,565,1299,21110,,,,,,,,,,,,,,,,,,,,,,,,
57681,Tromborn,136,323,22370,,,,,,,,,,,,,,,,,,,,,,,,
57682,Turquestein-Blancrupt,,,,,,,,,,,,,,,,,,,,,,,,,,,
57683,Uckange,2476,6151.5,16866.6666666667,29,25,,35,37,23,,,13,42,46.5,41,4.2,1.3,30.7,22.4,10,3.5,3.8,2.8,-9.6,8909,29241.3333333333,3.28222396827178
57684,Vahl-Ebersing,217,531.5,21592,,,,,,,,,,,,,,,,,,,,,,,,
57685,Vahl-lès-Bénestroff,49,143.5,20599.2307692308,,,,,,,,,,,,,,,,,,,,,,,,
57686,Vahl-lès-Faulquemont,99,248.5,20111,,,,,,,,,,,,,,,,,,,,,,,,
57687,Vallerange,93,220,20397.3309178744,,,,,,,,,,,,,,,,,,,,,,,,
57689,Valmestroff,125,297.5,24719.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
57690,Valmont,1293,3098.5,20515.3333333333,48,17,,,,,,,,38,64.9,56.2,2.9,5.8,35.8,8.8,5.8,2.1,2.1,1.6,-15.3,10484.4444444444,35472,3.38329800763035
57691,Valmunster,,,,,,,,,,,,,,,,,,,,,,,,,,,
57692,Vannecourt,,,,,,,,,,,,,,,,,,,,,,,,,,,
57693,Vantoux,320,813.5,27251.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
57694,Vany,149,411.5,27155.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
57695,Varize-Vaudoncourt,191,511.5,22877.8571428571,,,,,,,,,,,,,,,,,,,,,,,,
57696,Varsberg,424,1007.5,22858.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
57697,Vasperviller,127,329.5,21415.7142857143,,,,,,,,,,,,,,,,,,,,,,,,
57698,Vatimont,130,327.5,19737.2222222222,,,,,,,,,,,,,,,,,,,,,,,,
57700,Vaudreching,202,495.5,21959.6,,,,,,,,,,,,,,,,,,,,,,,,
57701,Vaux,324,803.5,28750,,,,,,,,,,,,,,,,,,,,,,,,
57702,Vaxy,45,108,21998.8333333333,,,,,,,,,,,,,,,,,,,,,,,,
57703,Veckersviller,99,254.5,19541.4285714286,,,,,,,,,,,,,,,,,,,,,,,,
57704,Veckring,243,632,22060.8695652174,,,,,,,,,,,,,,,,,,,,,,,,
57705,Velving,82,216,21027.2952380952,,,,,,,,,,,,,,,,,,,,,,,,
57706,Vergaville,229,563,20010.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
57707,Vernéville,242,625.5,23283,,,,,,,,,,,,,,,,,,,,,,,,
57708,Verny,736,1954,23797.0169082126,,,,,,,,,,,,,,,,,,,,,,,,
57709,Vescheim,105,300,20779.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
57711,Vibersviller,169,448.5,20409.4444444444,,,,,,,,,,,,,,,,,,,,,,,,
57712,Vic-sur-Seille,510,1175.5,20098.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
57713,Vieux-Lixheim,91,248,20992.5,,,,,,,,,,,,,,,,,,,,,,,,
57714,Haute-Vigneulles,174,414.5,19742.8571428571,,,,,,,,,,,,,,,,,,,,,,,,
57715,Vigny,129,326.5,20391.2,,,,,,,,,,,,,,,,,,,,,,,,
57716,Vigy,586,1559,25019.6,,,,,,,,,,,,,,,,,,,,,,,,
57717,Viller,86,201,18326,,,,,,,,,,,,,,,,,,,,,,,,
57718,Villers-Stoncourt,87,214,21574.7619047619,,,,,,,,,,,,,,,,,,,,,,,,
57719,Villers-sur-Nied,,,,,,,,,,,,,,,,,,,,,,,,,,,
57720,Villing,215,475,24956.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
57721,Vilsberg,154,389,21150,,,,,,,,,,,,,,,,,,,,,,,,
57723,Virming,132,319.5,19268.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
57724,Vitry-sur-Orne,1122,2811.5,20932,43,12,,,,,,,,,59,52.3,3.6,3.1,23.4,25.5,4.5,1.9,1.4,1.2,-12.4,11736.0869565217,35793,3.04982402845182
57725,Vittersbourg,135,369.5,18826,,,,,,,,,,,,,,,,,,,,,,,,
57726,Vittoncourt,144,376.5,22700.8,,,,,,,,,,,,,,,,,,,,,,,,
57727,Viviers,51,127,22623.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
57728,Voimhaut,92,251.5,22343,,,,,,,,,,,,,,,,,,,,,,,,
57730,Volmerange-lès-Boulay,206,561.5,22388.8888888889,,,,,,,,,,,,,,,,,,,,,,,,
57731,Volmerange-les-Mines,859,1928,28149.0909090909,,,,,,,,,,,,,,,,,,,,,,,,
57732,Volmunster,336,746.5,20772,,,,,,,,,,,,,,,,,,,,,,,,
57733,Volstroff,751,2032,25048.0952380952,47,,,,,,,,,,48.8,44,2.3,2.4,18.8,40.8,2,1.3,0.5,0.2,-10.4,13837.5,40440.6666666667,2.92254140319181
57734,Voyer,185,455,20509.0476190476,,,,,,,,,,,,,,,,,,,,,,,,
57736,Vry,208,593.5,22806.1538461538,,,,,,,,,,,,,,,,,,,,,,,,
57737,Vulmont,,,,,,,,,,,,,,,,,,,,,,,,,,,
57738,Waldhouse,161,402,20369.4,,,,,,,,,,,,,,,,,,,,,,,,
57739,Waldweistroff,174,473.5,21133,,,,,,,,,,,,,,,,,,,,,,,,
57740,Waldwisse,311,773.5,21999.6428571429,,,,,,,,,,,,,,,,,,,,,,,,
57741,Walschbronn,207,467,20910,,,,,,,,,,,,,,,,,,,,,,,,
57742,Walscheid,646,1466.5,20806,,,,,,,,,,,,,,,,,,,,,,,,
57743,Waltembourg,90,257,22303.8095238095,,,,,,,,,,,,,,,,,,,,,,,,
57745,Wiesviller,410,980.5,22561,,,,,,,,,,,,,,,,,,,,,,,,
57746,Willerwald,610,1520.5,21932,,,,,,,,,,,,,,,,,,,,,,,,
57747,Wintersbourg,99,278,22501.1538461538,,,,,,,,,,,,,,,,,,,,,,,,
57748,Wittring,331,814,21127.8260869565,,,,,,,,,,,,,,,,,,,,,,,,
57749,Voelfling-lès-Bouzonville,73,161,25535.3846153846,,,,,,,,,,,,,,,,,,,,,,,,
57750,Woelfling-lès-Sarreguemines,291,759,22153,,,,,,,,,,,,,,,,,,,,,,,,
57751,Woippy,5474,13307,16134.4444444444,34,30,38,40,38,26,19,,9,42,63,55.2,4.9,2.9,25.2,11.4,12.7,3.7,5,4,-12.3,8973.21428571429,30538.6666666667,3.40331409618574
57752,Woustviller,1234,2965,21138.5714285714,49,10,,,,,,,,,72.7,65.3,3.4,4,30.8,7.7,4.2,1.7,1.4,1.1,-15.4,12549.5,36995.5,2.94796605442448
57753,Wuisse,,,,,,,,,,,,,,,,,,,,,,,,,,,
57754,Xanrey,47,101,21700,,,,,,,,,,,,,,,,,,,,,,,,
57755,Xocourt,36,105,18925.2380952381,,,,,,,,,,,,,,,,,,,,,,,,
57756,Xouaxange,124,314,20861,,,,,,,,,,,,,,,,,,,,,,,,
57757,Yutz,6819,15539,21933.3333333333,40,15,,19,19,14,9,,7,27,41.4,35.8,2.8,2.8,24.3,40.2,4.4,1.4,1.7,1.4,-10.3,10651.052631579,42202,3.96223748579335
57759,Zarbeling,,,,,,,,,,,,,,,,,,,,,,,,,,,
57760,Zetting,361,842,22144.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
57761,Zilling,106,261,19800,,,,,,,,,,,,,,,,,,,,,,,,
57762,Zimming,266,694,19845.7142857143,,,,,,,,,,,,,,,,,,,,,,,,
57763,Zommange,,,,,,,,,,,,,,,,,,,,,,,,,,,
57764,Zoufftgen,432,1076.5,31244.2857142857,,,,,,,,,,,,,,,,,,,,,,,,
57765,Diesen,457,1082.5,21502,,,,,,,,,,,,,,,,,,,,,,,,
57767,Stuckange,371,996,27148.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
58001,Achun,57,119,20145.7142857143,,,,,,,,,,,,,,,,,,,,,,,,
58002,Alligny-Cosne,405,865.5,19624,,,,,,,,,,,,,,,,,,,,,,,,
58003,Alligny-en-Morvan,295,601.5,19514,,,,,,,,,,,,,,,,,,,,,,,,
58004,Alluy,189,387.5,17936.1111111111,,,,,,,,,,,,,,,,,,,,,,,,
58005,Amazy,105,211,17962,,,,,,,,,,,,,,,,,,,,,,,,
58006,Anlezy,121,234,18024.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
58007,Annay,146,320,19240.5,,,,,,,,,,,,,,,,,,,,,,,,
58008,Anthien,67,150,17059.8333333333,,,,,,,,,,,,,,,,,,,,,,,,
58009,Arbourse,64,121,19908.5,,,,,,,,,,,,,,,,,,,,,,,,
